case,a,b,true_retention,lower_retention,upper_retention,status
2509,0.561997876821168,0.14640845930733914,0.017035673552200804,0.0,0.03057642097534724,underresolved
2510,0.5052988439888066,22.413639296465902,0.09163847111442719,0.08796956046115002,0.09615626008481784,underresolved
2511,0.03648056450392821,2.960354853455729,4.590445199504388e-05,0.0,1.0,indeterminate
2512,26.076555328624696,3.134974736578969,0.9506075708353413,0.9503763149468988,0.9507107340021561,resolved
2513,29.19742623912714,0.040561042093801125,0.040456511522090705,0.0,0.1299738252463943,underresolved
2514,0.9663876058145355,0.05823857591738402,0.019510879018427827,0.0,0.05762072122296157,underresolved
2515,0.7066381537451069,11.78918400660713,0.19150731402487267,0.18861023252398662,0.19247471358100995,underresolved
2516,0.7931188873131817,1.0499559172091828,0.17375241544664263,0.17194219901775162,0.1755726891634996,underresolved
2517,1.273550198310897,0.32613334939445415,0.1508561202134964,0.1433349725198508,0.1520119438885771,underresolved
2518,7.204821451909625,0.8872394877797124,0.644948141659161,0.644569364442163,0.6457874000097157,underresolved
2519,3.1679546875506683,0.628828258607301,0.4616383432543722,0.4607914736291707,0.46307349364891737,underresolved
2520,19.3080299900341,1.5143982228196364,0.831137026868503,0.830911677870559,0.8314830684923645,underresolved
2521,21.82218703046187,2.9231515113484874,0.9431940025696108,0.942961184551916,0.9433064092379778,resolved
2522,0.04743047837455536,6.389396280448309,0.00010506394120790143,0.0,1.0,indeterminate
2523,0.04192268126979992,1.9547959544748648,6.542230991541839e-05,0.0,1.0,indeterminate
2524,0.42557233258794724,25.078836773950513,0.059998260395388234,0.05396103227662033,0.06584644643061348,underresolved
