tau,a,b,true_peak,measured_peak,energy,retention
0.06668067692136222,0.25822601906345966,0.2617459677455571,3.925364585819053,3.878999481765454,2.0353040429185927,0.9881883317995227
0.06456542290346556,0.25409727055493053,0.2576024564141617,3.9897896556693166,3.9411376246225984,2.0037304371857205,0.9878058656607158
0.06251726927756858,0.2500345361696431,0.25352453801740155,4.0552721023655955,4.004220822691077,1.972646631776512,0.9874111333627309
0.06053408747539136,0.24603676041476275,0.24951117420091265,4.121829280111727,4.068260953506124,1.9420450284344015,0.9870037493148793
0.05861381645140287,0.2421029046736178,0.24556134304776853,4.189478827937525,4.133269915718775,1.9119181467743316,0.9865833163199391
0.056754460540854715,0.23823194693586902,0.24167403881827146,4.2582386743734855,4.199259621348864,1.8822586224542146,0.9861494252589543
0.054954087385762455,0.2344228815319922,0.2378482716938623,4.328127042202219,4.266241987552652,1.8530592053747657,0.9857016547698011
0.05321082592667942,0.2306747188720069,0.23408306752508456,4.399162453287865,4.334228927882759,1.8243127579072553,0.9852395709195564
0.051522864458175645,0.2269864851883822,0.23037746758353797,4.471363733484769,4.4032323430174,1.7960122531487552,0.9847627268707414
0.049888448746001214,0.22335722228305316,0.22673052831775906,4.544750017626726,4.473264110935036,1.7681507732044575,0.9842706625415185
0.04830588020397726,0.21978598727848248,0.22314132111296592,4.619340754598103,4.544336076509703,1.7407215074966296,0.9837629042599335
0.046773514128719815,0.21627185237270202,0.21960893205460644,4.6951557124882015,4.616460040501563,1.7137177510998136,0.983238964412336
0.04528975799036206,0.21281390459827118,0.21613246169564956,4.772214983830204,4.6896477479162195,1.6871329031018416,0.9826983410861102
0.04385306977749856,0.20941124558508925,0.21271102482756044,4.8505389909261165,4.763910875705605,1.660960464990282,0.9821405177068845
0.042461956394631274,0.20606299132699998,0.20934375025490107,4.9301484912591,4.839261019782333,1.6351940390639181,0.9815649626704133
0.04111497211045221,0.20276827195212818,0.20602978057349908,5.011064582994631,4.91570968131857,1.6098273268688645,0.9809711289693502
0.03981071705534971,0.19952623149688792,0.20276827195212818,5.093308710571955,4.993268252299584,1.5848541276589445,0.9803584538151554
0.038547835766577186,0.1963360276836047,0.19955839391764463,5.176902670387303,5.071948000301332,1.5602683368799608,0.979726358255424
0.03732501577957206,0.1931968317016924,0.19639932914352504,5.261868616570395,5.151760052460518,1.5360639446774624,0.9790742467869439
0.03614098626396133,0.19010782799233,0.19329027324175185,5.348229066855735,5.232715378604766,1.5122350344276805,0.9784015069648315
