radius,total_true,total_filtered,broad_true
0.017324737645688256,1.9134804285416946,0.002786185074361415,0.0028563620599354645
0.017418068733916145,1.8928960834237354,0.002801194646873646,0.0028717496853211087
0.017511902611404583,1.8722064741643043,0.00281628507758452,0.0028872202055098516
0.01760624198675843,1.8514164702167728,0.0028314568020780017,0.0029027740670567463
0.01770108958317422,1.8305310201296594,0.0028467102582844257,0.002918411718922311
0.017796448138518835,1.809555149573595,0.002862045886493136,0.0029341336124854888
0.0178923204054084,1.7884939592647653,0.002877464129365175,0.0029499402015566558
0.017988709151287894,1.7673526227844178,0.002892965431946079,0.002965831942390738
0.018085617158510876,1.746136384294392,0.0029085502416786955,0.002981809293700351
0.018183047224419966,1.7248505561484953,0.002924219008416123,0.0029978727166690674
0.018281002161427445,1.7035005163999872,0.0029399721844346654,0.0030140226749646943
0.01837948479709651,1.6820917062053033,0.0029558102244468952,0.0030302596347526714
0.018478497974222925,1.6606296271244991,0.0029717335856147818,0.0030465840647095226
0.01857804455091699,1.6391198383190084,0.002987742727562865,0.0030629964360363673
0.018678127400686154,1.617567953647381,0.003003838112391537,0.0030794972224725318
0.01877874941251783,1.5959796386600063,0.0030200202046903575,0.0030960869003092036
0.018879913490962946,1.5743606074937868,0.0030362894715514816,0.0031127659484031967
0.018981622556219633,1.5527166196681585,0.0030526463825831123,0.0031295348481907427
0.019083879544217596,1.5310534767837618,0.0030690914099230694,0.003146394083701398
0.019186687406702912,1.5093770191254696,0.0030856250282524133,0.0031633441415720187
0.0192900491113231,1.4876931221715906,0.003102247714809126,0.003180385511060775
0.01939396764171294,1.4660076930111758,0.003118959949401903,0.003197518684061302
0.019498445997580476,1.4443266666717325,0.003135762214423979,0.003214744155116865
0.01960348719479363,1.4226560023596548,0.003152654994867053,0.003232062421434639
0.01970909426546735,1.4010016796159912,0.0031696387783352953,0.0032494739829000705
0.01981527025805099,1.3793696943904028,0.0031867140550593935,0.0032669793420912695
0.01992201823741645,1.357766055036206,0.0032038813179107203,0.0032845790042935435
0.020029341284946503,1.3361967782298252,0.0032211410624155366,0.003302273477513951
0.020137242498623895,1.3146678848179452,0.0032384937867693045,0.0033200632724959813
0.02024572499312063,1.293185395596102,0.003255939991851049,0.0033379489027342696
0.02035479189988795,1.271755327022432,0.0032734801812378143,0.0033559308844894275
0.020464446367246758,1.2503836868706517,0.0032911148612192057,0.0033740097368029406
0.0205746915604784,1.229076469826532,0.0033088445408119734,0.0033921859815121296
0.020685530661916154,1.2078396530322144,0.0033266697317747276,0.003410460143265227
0.020796966871036958,1.1866791915831127,0.003344590948622676,0.0034288327495364925
0.020909003404553914,1.1656010139821198,0.003362608708642495,0.0034473043306414543
0.021021643496508993,1.1446110175562687,0.0033807235319072344,0.0034658754197521915
0.021134890398366475,1.1237150638409548,0.0033989359412913292,0.003484546552912724
0.021248747379106845,1.1029189739371974,0.0034172464624856996,0.0035033182690544914
0.02136321772532101,1.082228523847533,0.0034356556240128905,0.003522191110011874
0.021478304741305354,1.061649439796236,0.0034541639572423536,0.003541165620537859
0.021594011749156955,1.0411873935399114,0.0034727719964057456,0.0035602423483197293
0.021710342088869558,1.0208479976744638,0.0034914802786123627,0.0035794218439948763
0.021827299118430035,1.0006368009447444,0.003510289343864638,0.0035987046611667
0.021944886213915184,0.9805592835633092,0.0035291997350737044,0.0036180913564205523
0.022063106769589343,0.9606208525447627,0.0035482119980750812,0.0036375824893398255
0.022181964198002193,0.9408268370624561,0.0035673266816443946,0.0036571786225220683
0.02230146193008746,0.9211824838342396,0.003586544337513243,0.003676880321595248
0.02242160341526177,0.9016929525442793,0.0036058655203850855,0.0036966881552340392
0.022542392121524302,0.8823633113078633,0.0036252907879512565,0.003716602695176245
0.02266383153555697,0.8631985321863168,0.0036448207009070694,0.003736624516239304
0.02278592516282488,0.8442034867592539,0.0036644558229679634,0.0037567541963368398
0.022908676527677748,0.8253829417612687,0.0036841967208857992,0.0037769923164953775
0.0230320891734514,0.806741554790498,0.0037040439644651776,0.0037973394608710625
0.023156166662570286,0.7882838700962167,0.0037239981265799146,0.0038177962167665527
0.023280912576650103,0.7700143144529275,0.00374405978318953,0.0038383631746479285
0.023406330516601292,0.7519371931281724,0.0037642295133558878,0.0038590409281617473
0.023532424102733037,0.734056685951433,0.0037845078992599047,0.003879830074152172
0.023659196974857587,0.7163768434914342,0.0038048955262183237,0.0039007312126781673
0.023786652792395547,0.6989015833490043,0.003825392982700627,0.003921744947030841
0.02391479523448131,0.6816346865727867,0.0038460008603459868,0.003942871883750823
0.024043628000069348,0.6645797942047872,0.003866719753980347,0.00396411263264577
0.02417315480804106,0.6477404039628154,0.0038875502616335916,0.003985467806807971
0.02430337939731195,0.6311198670667072,0.003908492984556772,0.004006938022632008
0.02443430552693974,0.6147213852149969,0.003929548527239479,0.0040285238998325704
0.02456593697623268,0.5985480077187182,0.003950717497427255,0.004050226061462294
0.02469827754485887,0.5826026287986389,0.003972000506139156,0.004072045133929774
0.024831331052955728,0.5668879850522411,0.003993398167685347,0.004093981747017601
0.02496510134124036,0.5514066530963693,0.004014911099684838,0.004116036533900548
0.025099592271120488,0.5361610473913383,0.004036539923083314,0.004138210131163836
0.025234807724805755,0.5211534182520486,0.004058285262171014,0.004160503178821481
0.02537075160541997,0.5063858500512785,0.004080147744600776,0.004182916320334783
0.025507427837113593,0.4918602596201875,0.0041021280014061105,0.004205450202630853
0.02564484036517719,0.47757839485059317,0.004124226667019432,0.004228105476121311
0.025782993156155155,0.4635418335034188,0.004146444379290335,0.004250882794721015
0.02592189019796029,0.4497519822272129,0.004168781779504007,0.004273782815866941
0.026061535499988978,0.4362100757903871,0.004191239512399732,0.004296806200537155
0.02620193309323675,0.4229171765304194,0.004213818226189468,0.00431995361326985
0.02634308703041485,0.4098741740227998,0.0042365185725765685,0.0043432257221825525
0.026485001386067037,0.39708178497222374,0.004259341206774563,0.004366623198991358
0.026627680256687276,0.3845405533279675,0.004282286787526056,0.004390146719030323
0.026771127760838072,0.3722508506250363,0.004305355977121753,0.004413796961270961
0.026915348039269166,0.3602128765522257,0.004328549441419525,0.004437574608341786
0.02706034525503728,0.3484266597476812,0.004351867849863657,0.004461480346548048
0.027206123593626064,0.3368920588222102,0.00437531187550411,0.004485514865891487
0.027352687263067138,0.3256087636099641,0.004398882195015987,0.004509678860090271
0.027500040494061375,0.31457629664576736,0.004422579488718997,0.004533973026598975
0.027648187540101087,0.30379401486774094,0.004446404440597116,0.004558398066628711
0.02779713267759291,0.2932611115434459,0.004470357738318307,0.004582954685167364
0.02794688020598105,0.2829766184172655,0.004494440073254336,0.004607643590999897
0.02809743444787159,0.27293940807615585,0.004518652140500743,0.004632465496728832
0.028248799749157075,0.26314819653050575,0.004542994638896851,0.004657421118794753
0.028400980479142166,0.253601546006205,0.004567468271045968,0.004682511177497026
0.028553981030669567,0.24429786794363953,0.00459207374333561,0.004707736397014524
0.02870780582024692,0.23523542619871415,0.00461681176595789,0.004733097505426538
0.028862459288174377,0.2264123404405788,0.004641683052930018,0.004758595234733782
0.029017945898672563,0.21782658974023664,0.004666688322114854,0.004784230320879474
0.02917427014001169,0.20947601634366703,0.00469182829524166,0.004810003503770602
0.029331436524640885,0.20135832962272734,0.00471710369792687,0.0048359155272992204
0.029489449589318564,0.19347111019653504,0.004742515259695036,0.004861967139363932
0.02964831389524345,0.18581181421565585,0.004768063713999885,0.004888159091891455
0.02980803402818606,0.1783777778009853,0.004793749798245432,0.004914492140858286
0.02996861459862127,0.17116622162875147,0.004819574253807286,0.0049409670463125355
0.03013006024186122,0.16417425565275817,0.004845537826053993,0.004967584572395808
0.030292375618189305,0.15739888395452412,0.0048716412643685725,0.004994345487365278
0.03045556541299452,0.15083700971172084,0.004897885322170083,0.005021250563615811
0.030619634336906787,0.14448544027490218,0.004924270756935381,0.0050483005777022475
0.03078458712593302,0.13834089234228136,0.0049507983302209645,0.005075496310361821
0.030950428541593626,0.13239999722202647,0.004977468807684906,0.005102838546536627
0.0311171633710602,0.12665930617127508,0.00500428295910897,0.005130328075396307
0.031284796427293454,0.12111529580091336,0.0050312415584207746,0.005157965690360756
0.0314533325491824,0.11576437353491915,0.005058345383716142,0.005185752189123049
0.031622776601683826,0.11060288311298601,0.005085595217281507,0.005213688373672405
0.03179313347596279,0.10562711012497608,0.005112991845616484,0.005241775050317327
0.03196440808953393,0.10083328756569829,0.005140536059456564,0.00527001302970887
0.03213660538640318,0.09621760139846583,0.005168228653795882,0.005298403126863975
0.03230973033721075,0.09177619611584557,0.005196070427910182,0.005326946161189017
0.032483787939374356,0.08750518028607986,0.0052240621853798155,0.005355642956503389
0.032658783217233596,0.08340063207368065,0.0052522047341129405,0.005384494341063275
0.03283472122219509,0.07945860472281815,0.005280498886368833,0.00541350114758555
0.03301160703287803,0.07567513199226371,0.0053089454587812585,0.005442664213271743
0.03318944575526107,0.0720462335307822,0.005337545272382068,0.0054719843798322265
0.033368242522829425,0.06856792018212213,0.005366299152624828,0.005501462493510443
0.03354800249672337,0.06523619920894339,0.0053952079294086654,0.00553109940510734
0.03372873086588692,0.06204707942534165,0.005424272437102144,0.005560895970005865
0.03391043284721778,0.05899657622789717,0.005453493514567355,0.005590853048195649
0.03409311368571797,0.05608071651554428,0.005482872005184105,0.005620971504297804
0.03427677865464505,0.053295543488924374,0.005512408756874199,0.0056512522075898245
0.03446143305566458,0.05063712132027293,0.005542104622125928,0.005681696032030689
0.03464708221900288,0.048101539685351635,0.0055719604580186065,0.0057123038562860076
0.0348337315036012,0.04568491814936258,0.0056019771262473175,0.005743076563753402
0.03502138629727012,0.043383410399301145,0.005632155493147722,0.005774015042587931
0.03521005201684521,0.041193208315680636,0.005662496429721051,0.005805120185727714
0.035399734108343496,0.03911054587711563,0.005693000811659227,0.005836392890919686
0.03559043804712042,0.037131702891793766,0.005723669519370076,0.005867834060745445
0.03578216933802816,0.03525300855042549,0.005754503438002747,0.005899444602647304
0.03597493351557427,0.0334708447958603,0.005785503457473189,0.00593122542895442
0.03616873614408161,0.03178164950513766,0.005816670472489821,0.005963177456909105
0.036363582817849,0.030181919480356863,0.005848005382579349,0.005995301608693293
0.036559479161312504,0.02866821324536465,0.005879509092112644,0.006027598811455063
0.03675643082920803,0.027237153645867058,0.005911182510330856,0.00606006999733543
0.03695444350673431,0.02588543025121047,0.005943026551371591,0.006092716103495153
0.037153522909717275,0.02460980155668202,0.005975042134295293,0.0061255380721418045
0.03735367478477481,0.023407096985812684,0.006007230183111697,0.00615853685055688
0.03755490490948272,0.02227421869276883,0.0060395916268064865,0.006191713391123124
0.037757219092541636,0.02120814316553006,0.00607212739936808,0.006225068651351994
0.037960623173944434,0.020205922631148017,0.00610483843981451,0.006258603593911219
0.03816512302514509,0.01926468626495472,0.006137725692220541,0.0062923191866525955
0.03837072454922792,0.01838164120616765,0.006170790105744836,0.0063262164026398355
0.03857743368107808,0.017554073382877355,0.006204032634657321,0.0063602962201766275
0.038785256387553,0.016779348149939075,0.006237454238366719,0.0063945596228348585
0.038994198667654356,0.016054910743796655,0.006271055881448148,0.00642900759948291
0.03920426655270156,0.015378286558743876,0.00630483853367098,0.006463641144314207
0.0394154661065055,0.014747081249594545,0.00633880317002672,0.006498461256875821
0.03962780342554397,0.014158980666151035,0.0063729507707571825,0.006533468942097328
0.0398412846391373,0.01361175062527051,0.006407282321382667,0.006568665210319717
0.040055915909625435,0.013103236526687989,0.006441798812730396,0.006604051077324529
0.04027170343254595,0.01263136281909712,0.0064765012409630845,0.006639627564363155
0.04048865343681258,0.012194132323292445,0.0065113906076075916,0.006675395698186198
0.040706772184895365,0.01178962541944256,0.006546467919583846,0.006711356511073135
0.040926065973001094,0.011415999105803641,0.006581734189233797,0.006747511040861998
0.04114654113125539,0.011071485936376768,0.006617190434350647,0.006783860330979336
0.041368204023885115,0.010754392845181596,0.006652837678208123,0.006820405430470225
0.04159106104940223,0.010463099864942814,0.006688676949589994,0.006857147394028526
0.041815118640788615,0.01019605874808204,0.006724709282819718,0.006894087282027289
0.042040383265681464,0.00995179149796504,0.006760935717790212,0.006931226160549254
0.04226686142656033,0.009728888818375862,0.006797357299993856,0.006968565101417632
0.0424945596609345,0.009526008489181944,0.006833975080552574,0.00700610518222692
0.04272348454153187,0.009341873676107726,0.006870790116248139,0.007043847486373985
0.04295364267648877,0.009175271182460807,0.006907803469552633,0.007081793103089291
0.04318504070954044,0.009025049650547927,0.00694501620865902,0.0071199431274682244
0.043417685320213145,0.008890117720381537,0.006982429407511963,0.0071582986605027085
0.04365158322401661,0.008769442153115748,0.0070200441458387166,0.007196860809112855
0.043886741172638265,0.008662045926458896,0.0070578615091802825,0.007235630686178919
0.04412316595413781,0.008567006309097392,0.007095882588922637,0.007274609410573295
0.044360864393143275,0.00848345292092711,0.007134108482328181,0.007313798107192779
0.04459984335104819,0.008410565785631872,0.007172540292567387,0.007353197906990993
0.0448401097262093,0.008347573381872054,0.007211179128750506,0.007392809947010901
0.04508167045414605,0.008293750699053071,0.007250026105959586,0.007432635370417631
0.045324532507740475,0.008248417303336723,0.007289082345280533,0.00747267532653134
0.04556870289743877,0.00821093541923799,0.007328348973835456,0.007512930970860371
0.0458141886714534,0.008180708031820534,0.007367827124815081,0.007553403465134494
0.04606099691596662,0.008157177014165705,0.00740751793751141,0.007594093977338373
0.04630913475533525,0.008139821284446357,0.007447422557350563,0.007635003681745238
0.04655860935229591,0.00812815499658898,0.007487542135925703,0.007676133758950654
0.04680942790817223,0.0081217257681581,0.00752787783103028,0.007717485395906569
0.04706159766308236,0.008120112948748058,0.007568430806691304,0.007759059785955462
0.04731512589614808,0.00812292593181983,0.0076092022332028995,0.007800858128864706
0.04757001992570511,0.008129802512577887,0.0076501932871600314,0.007842881630861172
0.04782628710951399,0.008140407294144374,0.007691405151492323,0.007885131504665882
0.0480839348449729,0.00815443014395819,0.0077328390154982034,0.007927608969529015
0.04834297056933072,0.008171584702005059,0.007774496074879064,0.007970315251264936
0.04860340175990221,0.008191606942173999,0.007816377531773777,0.008013251582287563
0.048865235934283414,0.00821425378773589,0.007858484594793243,0.008056419201645796
0.04912848065056887,0.008239301781653158,0.007900818479055207,0.00809981935505922
0.0493931435075699,0.008266545812156282,0.007943380406219286,0.008143453294953985
0.04965923214503363,0.00829579789376398,0.007986171604522077,0.00818732228049882
0.04992675424386389,0.00832688600368053,0.00802919330881258,0.00823142757764135
0.05019571752634256,0.008359652973275544,0.008072446760587696,0.008275770459144459
0.05046612975635287,0.008393955434140224,0.008115933208028024,0.008320352204623021
0.05073799873960315,0.008429662818018577,0.00815965390603374,0.008365174100580661
0.051011332323852306,0.008466656409734015,0.008203610116260751,0.008410237440446828
0.05128613839913653,0.008504828452069716,0.008247803107157033,0.008455543524614037
0.05156242489799666,0.008544081301416134,0.008292234153999094,0.008501093660475264
0.05184019979570759,0.008584326632870615,0.00833690453892874,0.008546889162461626
0.0521194711105081,0.008625484693361335,0.008381815550989932,0.00859293135208016
0.052400246903832534,0.008667483601271522,0.008426968486165906,0.008639221557951896
0.05268253528054355,0.008710258690958414,0.008472364647416509,0.008685761115850107
0.05296634438916581,0.008753751900494879,0.008518005344715628,0.008732551368738711
0.05325168242212154,0.008797911200909508,0.008563891895088974,0.008779593666810975
0.05353855761596665,0.008842690065161687,0.008610025622651906,0.008826889367528304
0.05382697825162887,0.008888046975062396,0.008656407858647618,0.008874439835659387
0.05411695265464643,0.0089339449643367,0.008703039941485375,0.008922246443319405
0.05440848919540855,0.008980351196021174,0.008749923216779067,0.00897031057000953
0.05470159628939721,0.009027236572396369,0.00879705903738595,0.009018633602656664
0.054996282397429715,0.009074575375670715,0.008844448763445513,0.009067216935653275
0.05529255602590332,0.009122344937657801,0.008892093762418687,0.009116061970897588
0.05559042572704037,0.009170525336720982,0.008939995409127122,0.009165170117833854
0.05588990009913561,0.009219099120299383,0.008988155085792808,0.009214542793492974
0.05619098778680397,0.00926805105137422,0.009036574182077792,0.009264181422533197
0.05649369748123028,0.009317367877285468,0.00908525409512417,0.00931408743728114
0.05679803792042034,0.009367038119363496,0.009134196229594325,0.00936426227777302
0.05710401788945271,0.00941705188189877,0.009183401997711256,0.009414707391796003
0.0574116462207328,0.009467400679034505,0.009232872819299291,0.00946542423492995
0.05772093179424739,0.009518077278229994,0.009282610121824865,0.009516414270589201
0.058031883537821155,0.009569075559008062,0.009332615340437583,0.009567678970064691
0.058344510427374534,0.009620390385765672,0.009382889918011564,0.009619219812566322
0.05865882148718244,0.009672017493493,0.009433435305186859,0.009671038285265419
0.0589748257901352,0.009723953385312909,0.009484252960411239,0.009723135883337586
0.059292532458,0.009776195240817817,0.009535344349982086,0.009775514110005629
0.05961195066168465,0.009828740834246168,0.009586710948088623,0.009828174476582864
0.05993308962150191,0.009881588461603372,0.00963835423685424,0.0098811185025165
0.06025595860743581,0.009934736875894303,0.00969027570637916,0.009934347715431382
0.060580566939409435,0.009988185229693655,0.009742476854783305,0.009987863651173922
0.06090692398755352,0.010041933024338126,0.009794959188249304,0.01004166785385621
0.0612350391724774,0.0100959800650798,0.009847724221065883,0.010095761875900479
0.061564921965540476,0.010150326421592365,0.00990077347567133,0.01015014727808366
0.0618965818891261,0.010204972393272466,0.009954108482697331,0.010204825629582342
0.06223002851691602,0.010259918478825422,0.010007730781012924,0.0102597985080178
0.0625652714741669,0.010315165349669789,0.010061641917768755,0.01031506749950139
0.0629023204379884,0.010370713826737044,0.010115843448441582,0.010370634198680161
0.06324118513762196,0.010426564860282001,0.01017033693687893,0.010426500208782632
0.06358187535472234,0.010482719512356624,0.01022512395534413,0.010482667141664955
0.06392440092363935,0.010539178941633432,0.0102802060845614,0.010539136617857159
0.064268771731702,0.010595944390296931,0.010335584913761367,0.010595910266609773
0.0646149977195041,0.010653017172750055,0.010391262040726712,0.01065298972594066
0.06496308888119073,0.010710398665909563,0.010447239071838069,0.01071037664268204
0.06531305526474729,0.010768090300889072,0.010503517622120236,0.010768072672527882
0.06566490697228897,0.010826093555890206,0.010560099315288526,0.010826079480081397
0.06601865416035292,0.010884409950143434,0.010616985783795486,0.01088439873890297
0.06637430704019096,0.01094304103875777,0.010674178668877748,0.010943032131558141
0.06673187587806452,0.011001988408355985,0.010731679620603207,0.011001981349666002
0.06709137099554119,0.011061253673386406,0.010789490297918456,0.011061248093947823
0.06745280276979222,0.011120838473015933,0.010847612368696389,0.011120834074275828
0.06781618163389258,0.01118074446852137,0.010906047509784186,0.011180741009722404
0.06818151807712158,0.01124097334110617,0.010964797407051393,0.0112409706286094
0.0685488226452662,0.011301526790080013,0.01102386375543845,0.011301524668557848
0.06891810594092504,0.01136240653134636,0.011083248259005293,0.011362404876537799
0.06928937862381453,0.011423614296151206,0.011142952630980313,0.01142361300891852
0.06966265141107694,0.011485151830052416,0.011202978593809629,0.011485150831518989
0.07003793507758914,0.011547020892074749,0.011263327879206439,0.0115470201196585
0.07041524045627426,0.011609223254021188,0.011324002228200859,0.011609222658207751
0.07079457843841387,0.011671760699914834,0.01138500339118984,0.011671760241640012
0.07117595997396262,0.011734635025550095,0.011446333127987452,0.011734634674082667
0.07155939607186446,0.011797848038134856,0.011507993207875456,0.011797847769369074
0.07194489780036999,0.011861401556007976,0.011569985409654003,0.011861401351090524
0.07233247628735648,0.011925297408419541,0.011632311521692815,0.011925297252648709
0.07272214272064859,0.011989537435362472,0.011694973341982424,0.01198953731730825
0.0731139083483418,0.012054123487446838,0.011757972678185872,0.0120541233982497
0.07350778447912663,0.012119057425808826,0.011821311347690506,0.012119057358622636
0.07390378248261532,0.012184341122048404,0.011884991177660204,0.012184341071599198
0.07430191378967022,0.012249976458190218,0.011949014005087825,0.01224997642042785
0.0747021898927332,0.012315965326663398,0.01201338167684785,0.012315965298487361
0.07510462234615806,0.01238230963029688,0.01207809604974948,0.012382309609341217
0.07550922276654341,0.012449011282327064,0.012143158990589827,0.012449011266792157
0.07591600283306862,0.01251607220641569,0.01220857237620755,0.01251607219493716
0.07632497428783039,0.01258349433667574,0.012274338093536646,0.012583494328222583
0.07673614893618193,0.012651279617703936,0.012340458039660603,0.012651279611499661
0.07714953864707404,0.012719430004618613,0.012406934121866867,0.012719430000080382
0.07756515535339702,0.012787947463101601,0.012473768257701455,0.012787947459793416
0.07798301105232593,0.01285683396944383,0.012540962375024072,0.01285683396704066
0.07840311780566622,0.012926091510593428,0.012608518412063308,0.012926091508853805
0.07882548774020218,0.012995722084206175,0.012676438317472252,0.012995722082951348
0.07925013304804726,0.013065727698697828,0.012744724050384439,0.013065727697795937
0.0796770659869954,0.013136110373297724,0.012813377580469902,0.013136110372651845
0.08010629888087553,0.01320687213810384,0.012882400887991795,0.013206872137642996
0.08053784411990668,0.013278015034138646,0.01295179596386302,0.01327801503381104
0.08097171416105625,0.013349541113406,0.013021564809703444,0.013349541113173982
0.08140792152839905,0.013421452438948598,0.013091709437897168,0.0134214524387849
0.08184647881347903,0.013493751084906176,0.013162231871650257,0.01349375108479112
0.08228739867567304,0.01356643913657426,0.01323313414504877,0.013566439136493705
0.08273069384255563,0.013639518690463303,0.013304418303116954,0.013639518690407124
0.08317637711026717,0.013712991854358455,0.013376086401875978,0.013712991854319428
0.08362446134388248,0.013786860747379547,0.013448140508402722,0.013786860747352546
0.0840749594777829,0.013861127500041709,0.01352058270088912,0.013861127500023102
0.08452788451602908,0.013935794254316132,0.01359341506870162,0.013935794254303363
0.0849832495327366,0.014010863163691368,0.013666639712441055,0.01401086316368264
0.08544106767245359,0.014086336393234944,0.013740258744002887,0.014086336393229005
0.08590135215053961,0.014162216119655254,0.013814274286637594,0.014162216119651228
0.08636411625354774,0.014238504531363909,0.01388868847501158,0.014238504531361192
0.08682937333960764,0.014315203828538327,0.013963503455268245,0.0143152038285365
0.08729713683881121,0.01439231622318472,0.01403872138508944,0.014392316223183498
0.08776742025360072,0.014469843939201478,0.014114344433757347,0.014469843939200665
0.08824023715915782,0.014547789212442697,0.014190374782216438,0.014547789212442158
0.08871560120379617,0.014626154290782322,0.014266814623136063,0.014626154290781967
0.08919352610935469,0.014704941434178345,0.014343666160973101,0.014704941434178111
0.08967402567159434,0.014784152914737616,0.014420931612035148,0.014784152914737463
0.09015711376059579,0.014863791016780757,0.014498613204543893,0.014863791016780658
0.09064280432115998,0.014943858036907572,0.014576713178698887,0.014943858036907507
0.09113111137321098,0.015024356284062804,0.014655233786741727,0.015024356284062762
0.09162204901220002,0.0151052880796021,0.01473417729302038,0.015105288079602075
0.09211563140951311,0.015186655757358534,0.014813545974054087,0.015186655757358516
0.09261187281287937,0.01526846166370923,0.014893342118598376,0.01526846166370922
0.0931107875467831,0.015350708157642633,0.014973568027710656,0.015350708157642626
0.09361239001287651,0.015433397610825829,0.01505422601481591,0.015433397610825825
0.0941166946903958,0.01551653240767244,0.01513531840577292,0.015516532407672437
0.0946237161365794,0.015600114945410842,0.015216847538940825,0.01560011494541084
0.09513346898708744,0.01568414763415258,0.015298815765245851,0.01568414763415258
0.0956459679564251,0.01576863289696143,0.015381225448248695,0.01576863289696143
0.09616122783836659,0.01585357316992251,0.015464078964211939,0.01585357316992251
0.09667926350638249,0.015938970902211986,0.01554737870216805,0.015938970902211986
0.09720008991406948,0.016024828556167103,0.015631127063987702,0.016024828556167103
0.09772372209558111,0.01611114860735643,0.015715326464448294,0.01611114860735643
0.09825017516606278,0.01619793354465075,0.01579997933130312,0.01619793354465075
0.09877946432208712,0.016285185870293987,0.015885088105350557,0.016285185870293987
0.09931160484209345,0.01637290809997487,0.015970655240503968,0.01637290809997487
0.09984661208682821,0.016461102762898642,0.016056683203861662,0.016461102762898642
0.10038450149978857,0.016549772401859345,0.01614317447577742,0.016549772401859345
0.10092528860766854,0.016638919573312493,0.01623013154993138,0.016638919573312493
0.1014689890208066,0.01672854684744797,0.016317556933401152,0.01672854684744797
0.10201561843363645,0.01681865680826342,0.016405453146733424,0.01681865680826342
0.10256519262514079,0.016909252053638153,0.016493822724016057,0.016909252053638153
0.1031177274593056,0.017000335195407085,0.01658266821295021,0.017000335195407085
0.1036732388855788,0.017091908859435408,0.01667199217492319,0.017091908859435408
0.10423174293933057,0.017183975685693485,0.016761797185081532,0.017183975685693485
0.10479325574231588,0.01727653832833216,0.016852085832404433,0.01727653832833216
0.10535779350314076,0.017369599455758594,0.016942860719777752,0.017369599455758594
0.10592537251772897,0.01746316175071218,0.017034124464068105,0.01746316175071218
0.10649600916979315,0.01755722791034121,0.017125879696197582,0.01755722791034121
0.10706971993130761,0.017651800646279733,0.01721812906121881,0.017651800646279733
0.1076465213629835,0.017746882684724855,0.017310875218390302,0.017746882684724855
0.10822643011474783,0.017842476766514605,0.01740412084125244,0.017842476766514605
0.10880946292622273,0.017938585647205844,0.017497868617703506,0.017938585647205844
0.10939563662720952,0.018035212097152958,0.01759212125007641,0.018035212097152958
0.10998496813817432,0.018132358901586765,0.01768688145521569,0.018132358901586765
0.1105774744707362,0.018230028860693834,0.01778215196455491,0.018230028860693834
0.1111731727281592,0.01832822478969644,0.017877935524194623,0.01832822478969644
0.11177208010584468,0.018426949518932496,0.017974234894980394,0.018426949518932496
0.11237421389182851,0.018526205893936356,0.0180710528525816,0.018526205893936356
0.11297959146727976,0.018625996775519748,0.01816839218757039,0.018625996775519748
0.11358823030700324,0.018726325039853393,0.018266255705501323,0.018726325039853393
0.1142001479799426,0.018827193578548666,0.01836464622699101,0.018827193578548666
0.1148153621496884,0.018928605298740055,0.018463566587798613,0.018928605298740055
0.11543389057498774,0.01903056312316785,0.018563019638906438,0.01903056312316785
0.1160557511102566,0.019133069990261292,0.018663008246601134,0.019133069990261292
0.11668096170609629,0.01923612885422234,0.01876353529255535,0.01923612885422234
0.1173095404098101,0.019339742685109452,0.018864603673909502,0.019339742685109452
0.11794150536592521,0.019443914468922237,0.01896621630335437,0.019443914468922237
0.11857687481671621,0.019548647207686332,0.019068376109213872,0.019548647207686332
0.11921566710273147,0.019653943919538716,0.01917108603552832,0.019653943919538716
0.11985790066332354,0.01975980763881368,0.019274349042138286,0.01975980763881368
0.12050359403717986,0.01986624141612884,0.019378168104768504,0.01986624141612884
0.121152765862859,0.019973248318471967,0.0194825462151126,0.019973248318471967
0.12180543487932838,0.020080831429288144,0.01958748638091812,0.020080831429288144
0.1224616199265049,0.020188993848567288,0.019692991626071896,0.020188993848567288
0.12312133994579981,0.02029773869293237,0.019799064990686153,0.02029773869293237
0.12378461398066401,0.020407069095727714,0.019905709531184593,0.020407069095727714
0.12445146117713869,0.020516988207108098,0.020012928320389405,0.020516988207108098
0.12512190078440752,0.020627499194128117,0.020120724447608377,0.020627499194128117
0.12579595215535333,0.02073860524083226,0.02022910101872281,0.02073860524083226
0.12647363474711523,0.020850309548345002,0.02033806115627541,0.020850309548345002
0.12715496812165117,0.020962615334961802,0.02044760799955906,0.020962615334961802
0.12783997194630256,0.02107552583624038,0.020557744704705883,0.02107552583624038
0.12852866599436155,0.021189044305092435,0.02066847444477671,0.021189044305092435
0.12922107014564288,0.02130317401187605,0.020779800409851244,0.02130317401187605
0.12991720438705628,0.02141791824448819,0.0208917258071183,0.02141791824448819
0.13061708881318432,0.02153328030845805,0.02100425386096687,0.02153328030845805
0.13132074362686222,0.021649263527040705,0.02111738781307752,0.021649263527040705
0.13202818913976086,0.021765871241311234,0.021231130922514184,0.021765871241311234
0.132739445772974,0.021883106810259553,0.02134548646581668,0.021883106810259553
0.13345453405760638,0.022000973610885297,0.02146045773709335,0.022000973610885297
0.1341734746353671,0.022119475038293594,0.02157604804811442,0.022119475038293594
0.1348962882591656,0.0222386145057912,0.02169226072840584,0.0222386145057912
0.1356229957937101,0.022358395444983026,0.021809099125343432,0.022358395444983026
0.13635361821611117,0.022478821305869475,0.021926566604247893,0.022478821305869475
