kind,frame,width,center,region_side,field,value,position,edge
event,original_64_mean_subtracted,1.0,"[50, 55, 55]",17,0,0.8481266489266028,"[54, 63, 47]",0
event,original_64_mean_subtracted,1.0,"[50, 55, 55]",17,1,0.7992201820494672,"[54, 63, 47]",0
event,original_64_mean_subtracted,1.0,"[50, 55, 55]",17,2,0.7343939880033433,"[55, 63, 47]",0
event,original_64_mean_subtracted,1.0,"[50, 55, 55]",17,3,0.785400860376353,"[54, 63, 47]",0
event,original_64_mean_subtracted,1.0,"[50, 55, 55]",17,4,0.7604556563277669,"[54, 63, 47]",0
event,original_64_mean_subtracted,1.0,"[50, 55, 55]",17,5,0.728737835388353,"[55, 63, 47]",0
event,original_64_mean_subtracted,1.0,"[50, 55, 55]",25,0,0.9942467084297265,"[59, 58, 43]",0
event,original_64_mean_subtracted,1.0,"[50, 55, 55]",25,1,0.9397448284488225,"[38, 46, 43]",0
event,original_64_mean_subtracted,1.0,"[50, 55, 55]",25,2,0.9115152864646039,"[38, 46, 43]",0
event,original_64_mean_subtracted,1.0,"[50, 55, 55]",25,3,0.9200186480827706,"[38, 46, 43]",0
event,original_64_mean_subtracted,1.0,"[50, 55, 55]",25,4,0.9162542677045133,"[38, 46, 43]",0
event,original_64_mean_subtracted,1.0,"[50, 55, 55]",25,5,0.9009020043642207,"[38, 67, 43]",0
event,original_64_mean_subtracted,1.0,"[50, 55, 55]",33,0,1.2741177063590192,"[37, 44, 39]",0
event,original_64_mean_subtracted,1.0,"[50, 55, 55]",33,1,1.219912063207645,"[37, 44, 39]",0
event,original_64_mean_subtracted,1.0,"[50, 55, 55]",33,2,1.169579231749409,"[34, 71, 39]",0
event,original_64_mean_subtracted,1.0,"[50, 55, 55]",33,3,1.1737117100343684,"[36, 44, 39]",0
event,original_64_mean_subtracted,1.0,"[50, 55, 55]",33,4,1.1766973529395726,"[36, 44, 39]",0
event,original_64_mean_subtracted,1.0,"[50, 55, 55]",33,5,1.1550459251803729,"[34, 71, 39]",0
event,original_64_mean_subtracted,1.0,"[81, 73, 52]",17,0,1.1242217441082927,"[86, 69, 44]",0
event,original_64_mean_subtracted,1.0,"[81, 73, 52]",17,1,1.0303635377850675,"[85, 69, 44]",0
event,original_64_mean_subtracted,1.0,"[81, 73, 52]",17,2,0.928190801967261,"[84, 68, 44]",0
event,original_64_mean_subtracted,1.0,"[81, 73, 52]",17,3,0.997944922475566,"[85, 69, 44]",0
event,original_64_mean_subtracted,1.0,"[81, 73, 52]",17,4,0.9674350396316619,"[85, 69, 44]",0
event,original_64_mean_subtracted,1.0,"[81, 73, 52]",17,5,0.9108187064412039,"[83, 68, 44]",0
event,original_64_mean_subtracted,1.0,"[81, 73, 52]",25,0,1.36804873095104,"[93, 67, 41]",0
event,original_64_mean_subtracted,1.0,"[81, 73, 52]",25,1,1.269027048002879,"[93, 64, 40]",0
event,original_64_mean_subtracted,1.0,"[81, 73, 52]",25,2,1.1993164618662646,"[93, 66, 40]",0
event,original_64_mean_subtracted,1.0,"[81, 73, 52]",25,3,1.2145551574522893,"[93, 64, 40]",0
event,original_64_mean_subtracted,1.0,"[81, 73, 52]",25,4,1.2085673584460868,"[93, 65, 40]",0
event,original_64_mean_subtracted,1.0,"[81, 73, 52]",25,5,1.147958834548021,"[93, 66, 40]",0
event,original_64_mean_subtracted,1.0,"[81, 73, 52]",33,0,1.4807221939311397,"[97, 57, 36]",0
event,original_64_mean_subtracted,1.0,"[81, 73, 52]",33,1,1.4211920902538944,"[97, 57, 36]",0
event,original_64_mean_subtracted,1.0,"[81, 73, 52]",33,2,1.3411250695495773,"[97, 57, 36]",0
event,original_64_mean_subtracted,1.0,"[81, 73, 52]",33,3,1.3941434719031986,"[97, 57, 36]",0
event,original_64_mean_subtracted,1.0,"[81, 73, 52]",33,4,1.3732796053914715,"[97, 57, 36]",0
event,original_64_mean_subtracted,1.0,"[81, 73, 52]",33,5,1.317809249598342,"[97, 57, 36]",0
event,original_64_mean_subtracted,1.0,"[47, 79, 75]",17,0,0.7972305107530632,"[55, 73, 68]",0
event,original_64_mean_subtracted,1.0,"[47, 79, 75]",17,1,0.732387514333985,"[55, 75, 69]",0
event,original_64_mean_subtracted,1.0,"[47, 79, 75]",17,2,0.6801221818346963,"[55, 75, 70]",0
event,original_64_mean_subtracted,1.0,"[47, 79, 75]",17,3,0.6871791910464871,"[55, 75, 70]",0
event,original_64_mean_subtracted,1.0,"[47, 79, 75]",17,4,0.689364597053464,"[55, 75, 70]",0
event,original_64_mean_subtracted,1.0,"[47, 79, 75]",17,5,0.6429487312951114,"[55, 75, 70]",0
event,original_64_mean_subtracted,1.0,"[47, 79, 75]",25,0,0.8881478372936187,"[49, 91, 73]",0
event,original_64_mean_subtracted,1.0,"[47, 79, 75]",25,1,0.840134615376585,"[59, 79, 69]",0
event,original_64_mean_subtracted,1.0,"[47, 79, 75]",25,2,0.7962939656028414,"[59, 78, 69]",0
event,original_64_mean_subtracted,1.0,"[47, 79, 75]",25,3,0.8141217772111393,"[59, 78, 69]",0
event,original_64_mean_subtracted,1.0,"[47, 79, 75]",25,4,0.8113525043202773,"[59, 78, 69]",0
event,original_64_mean_subtracted,1.0,"[47, 79, 75]",25,5,0.7753291195794345,"[59, 78, 69]",0
event,original_64_mean_subtracted,1.0,"[47, 79, 75]",33,0,0.9489362979655881,"[50, 94, 72]",1
event,original_64_mean_subtracted,1.0,"[47, 79, 75]",33,1,0.8880434838747919,"[31, 95, 59]",0
event,original_64_mean_subtracted,1.0,"[47, 79, 75]",33,2,0.8453625676554728,"[31, 95, 59]",0
event,original_64_mean_subtracted,1.0,"[47, 79, 75]",33,3,0.8665516553627375,"[31, 95, 59]",0
event,original_64_mean_subtracted,1.0,"[47, 79, 75]",33,4,0.8587930775708755,"[31, 95, 59]",0
event,original_64_mean_subtracted,1.0,"[47, 79, 75]",33,5,0.8271629046879094,"[31, 95, 59]",0
central,original_64_mean_subtracted,1.5,64_64_64,32,0,1.2345824789283133,"[79, 48, 79]",0
central,original_64_mean_subtracted,1.5,64_64_64,32,1,1.1482655934710284,"[79, 48, 79]",0
central,original_64_mean_subtracted,1.5,64_64_64,32,2,1.055752935540663,"[79, 48, 79]",0
central,original_64_mean_subtracted,1.5,64_64_64,32,3,1.0460131654438747,"[79, 49, 79]",0
central,original_64_mean_subtracted,1.5,64_64_64,32,4,1.0533078964077278,"[79, 48, 79]",0
central,original_64_mean_subtracted,1.5,64_64_64,32,5,0.9520291380554189,"[79, 48, 79]",0
central,original_64_mean_subtracted,1.5,64_64_64,48,0,1.4546031207451233,"[75, 48, 83]",4
central,original_64_mean_subtracted,1.5,64_64_64,48,1,1.3058521754611219,"[40, 87, 40]",0
central,original_64_mean_subtracted,1.5,64_64_64,48,2,1.2331173341832244,"[40, 87, 40]",0
central,original_64_mean_subtracted,1.5,64_64_64,48,3,1.281120790741093,"[40, 87, 40]",0
central,original_64_mean_subtracted,1.5,64_64_64,48,4,1.261000451267386,"[40, 87, 40]",0
central,original_64_mean_subtracted,1.5,64_64_64,48,5,1.2144416825547133,"[40, 87, 40]",0
central,original_64_mean_subtracted,1.5,64_64_64,64,0,2.0890644187301164,"[32, 82, 32]",0
central,original_64_mean_subtracted,1.5,64_64_64,64,1,1.988985928519288,"[32, 83, 32]",0
central,original_64_mean_subtracted,1.5,64_64_64,64,2,1.9020998278757255,"[32, 84, 32]",0
central,original_64_mean_subtracted,1.5,64_64_64,64,3,1.9844337504367762,"[32, 83, 32]",0
central,original_64_mean_subtracted,1.5,64_64_64,64,4,1.941090241521623,"[32, 83, 32]",0
central,original_64_mean_subtracted,1.5,64_64_64,64,5,1.9025348087151281,"[32, 84, 32]",0
event,original_64_mean_subtracted,1.5,"[56, 53, 83]",17,0,1.2375061984238642,"[56, 53, 83]",8
event,original_64_mean_subtracted,1.5,"[56, 53, 83]",17,1,1.023680426499882,"[55, 51, 84]",6
event,original_64_mean_subtracted,1.5,"[56, 53, 83]",17,2,0.8408644601881987,"[54, 49, 85]",4
event,original_64_mean_subtracted,1.5,"[56, 53, 83]",17,3,0.9373659908529983,"[54, 50, 84]",5
event,original_64_mean_subtracted,1.5,"[56, 53, 83]",17,4,0.8968306087360146,"[54, 50, 84]",5
event,original_64_mean_subtracted,1.5,"[56, 53, 83]",17,5,0.814898138986177,"[48, 51, 91]",0
event,original_64_mean_subtracted,1.5,"[56, 53, 83]",25,0,1.2375061984238642,"[56, 53, 83]",12
event,original_64_mean_subtracted,1.5,"[56, 53, 83]",25,1,1.0402598060405521,"[44, 54, 91]",0
event,original_64_mean_subtracted,1.5,"[56, 53, 83]",25,2,0.9606738521805227,"[44, 54, 93]",0
event,original_64_mean_subtracted,1.5,"[56, 53, 83]",25,3,0.982618984197646,"[44, 54, 92]",0
event,original_64_mean_subtracted,1.5,"[56, 53, 83]",25,4,0.9763526244352633,"[44, 54, 92]",0
event,original_64_mean_subtracted,1.5,"[56, 53, 83]",25,5,0.908143285307223,"[44, 54, 93]",0
event,original_64_mean_subtracted,1.5,"[56, 53, 83]",33,0,1.297723429222333,"[72, 59, 98]",0
event,original_64_mean_subtracted,1.5,"[56, 53, 83]",33,1,1.0846346719191566,"[72, 59, 97]",0
event,original_64_mean_subtracted,1.5,"[56, 53, 83]",33,2,0.9950590659837728,"[72, 58, 97]",0
event,original_64_mean_subtracted,1.5,"[56, 53, 83]",33,3,0.982618984197646,"[44, 54, 92]",4
event,original_64_mean_subtracted,1.5,"[56, 53, 83]",33,4,0.9763526244352633,"[44, 54, 92]",4
event,original_64_mean_subtracted,1.5,"[56, 53, 83]",33,5,0.910124393851972,"[43, 54, 93]",3
event,original_64_mean_subtracted,1.5,"[82, 49, 72]",17,0,1.3053679295615137,"[81, 48, 78]",2
event,original_64_mean_subtracted,1.5,"[82, 49, 72]",17,1,1.1635538317083036,"[78, 48, 80]",0
event,original_64_mean_subtracted,1.5,"[82, 49, 72]",17,2,1.0707389170237518,"[79, 47, 80]",0
event,original_64_mean_subtracted,1.5,"[82, 49, 72]",17,3,1.0483660990616985,"[80, 49, 78]",2
event,original_64_mean_subtracted,1.5,"[82, 49, 72]",17,4,1.060401449993746,"[79, 48, 80]",0
event,original_64_mean_subtracted,1.5,"[82, 49, 72]",17,5,1.001355652121492,"[90, 47, 64]",0
event,original_64_mean_subtracted,1.5,"[82, 49, 72]",25,0,1.4546031207451233,"[75, 48, 83]",1
event,original_64_mean_subtracted,1.5,"[82, 49, 72]",25,1,1.2079163909715864,"[77, 47, 83]",1
event,original_64_mean_subtracted,1.5,"[82, 49, 72]",25,2,1.1101819981110528,"[93, 44, 62]",1
event,original_64_mean_subtracted,1.5,"[82, 49, 72]",25,3,1.1423963330710567,"[93, 45, 60]",0
event,original_64_mean_subtracted,1.5,"[82, 49, 72]",25,4,1.1293882090521226,"[93, 45, 60]",0
event,original_64_mean_subtracted,1.5,"[82, 49, 72]",25,5,1.0803020290675451,"[94, 46, 60]",0
event,original_64_mean_subtracted,1.5,"[82, 49, 72]",33,0,1.4546031207451233,"[75, 48, 83]",5
event,original_64_mean_subtracted,1.5,"[82, 49, 72]",33,1,1.262293877738214,"[97, 46, 56]",0
event,original_64_mean_subtracted,1.5,"[82, 49, 72]",33,2,1.155522939698569,"[97, 46, 56]",0
event,original_64_mean_subtracted,1.5,"[82, 49, 72]",33,3,1.2380782475597278,"[96, 46, 56]",0
event,original_64_mean_subtracted,1.5,"[82, 49, 72]",33,4,1.191363590990083,"[97, 46, 56]",0
event,original_64_mean_subtracted,1.5,"[82, 49, 72]",33,5,1.1302214380321167,"[97, 46, 56]",0
event,original_64_mean_subtracted,1.5,"[66, 83, 63]",17,0,1.0628033587781247,"[72, 80, 66]",2
event,original_64_mean_subtracted,1.5,"[66, 83, 63]",17,1,0.8373779604525685,"[67, 82, 67]",4
event,original_64_mean_subtracted,1.5,"[66, 83, 63]",17,2,0.7605832184928426,"[64, 80, 66]",5
event,original_64_mean_subtracted,1.5,"[66, 83, 63]",17,3,0.7986856066376603,"[65, 81, 66]",5
event,original_64_mean_subtracted,1.5,"[66, 83, 63]",17,4,0.7867961814540005,"[65, 81, 66]",5
event,original_64_mean_subtracted,1.5,"[66, 83, 63]",17,5,0.733720710205407,"[63, 80, 67]",4
event,original_64_mean_subtracted,1.5,"[66, 83, 63]",25,0,1.0628033587781247,"[72, 80, 66]",6
event,original_64_mean_subtracted,1.5,"[66, 83, 63]",25,1,0.8659803261741121,"[74, 93, 75]",0
event,original_64_mean_subtracted,1.5,"[66, 83, 63]",25,2,0.7639421313204804,"[74, 92, 75]",0
event,original_64_mean_subtracted,1.5,"[66, 83, 63]",25,3,0.7986856066376603,"[65, 81, 66]",9
event,original_64_mean_subtracted,1.5,"[66, 83, 63]",25,4,0.7867961814540005,"[65, 81, 66]",9
event,original_64_mean_subtracted,1.5,"[66, 83, 63]",25,5,0.733720710205407,"[63, 80, 67]",8
event,original_64_mean_subtracted,1.5,"[66, 83, 63]",33,0,1.0658111541856423,"[82, 77, 64]",0
event,original_64_mean_subtracted,1.5,"[66, 83, 63]",33,1,0.9071238945194336,"[76, 93, 79]",0
event,original_64_mean_subtracted,1.5,"[66, 83, 63]",33,2,0.8629296667185286,"[75, 92, 79]",0
event,original_64_mean_subtracted,1.5,"[66, 83, 63]",33,3,0.8450336406896211,"[82, 77, 76]",0
event,original_64_mean_subtracted,1.5,"[66, 83, 63]",33,4,0.8449566834926183,"[76, 94, 79]",0
event,original_64_mean_subtracted,1.5,"[66, 83, 63]",33,5,0.7815365666667399,"[50, 73, 47]",0
event,original_64_mean_subtracted,1.5,"[75, 65, 69]",17,0,0.9595055286397794,"[79, 57, 77]",0
event,original_64_mean_subtracted,1.5,"[75, 65, 69]",17,1,0.865201610427179,"[83, 73, 76]",0
event,original_64_mean_subtracted,1.5,"[75, 65, 69]",17,2,0.7509584454862802,"[79, 57, 77]",0
event,original_64_mean_subtracted,1.5,"[75, 65, 69]",17,3,0.8501464042150363,"[83, 73, 76]",0
event,original_64_mean_subtracted,1.5,"[75, 65, 69]",17,4,0.8011276461579709,"[83, 73, 75]",0
event,original_64_mean_subtracted,1.5,"[75, 65, 69]",17,5,0.7218604628303594,"[83, 57, 77]",0
event,original_64_mean_subtracted,1.5,"[75, 65, 69]",25,0,1.2905337343181689,"[87, 74, 74]",0
event,original_64_mean_subtracted,1.5,"[75, 65, 69]",25,1,1.0936881157471754,"[87, 74, 74]",0
event,original_64_mean_subtracted,1.5,"[75, 65, 69]",25,2,0.9612468221401825,"[79, 53, 81]",0
event,original_64_mean_subtracted,1.5,"[75, 65, 69]",25,3,1.0189163757353192,"[87, 73, 75]",0
event,original_64_mean_subtracted,1.5,"[75, 65, 69]",25,4,0.9875460618020868,"[87, 74, 74]",0
event,original_64_mean_subtracted,1.5,"[75, 65, 69]",25,5,0.9062252593217809,"[87, 53, 73]",0
event,original_64_mean_subtracted,1.5,"[75, 65, 69]",33,0,1.4193143321323143,"[89, 72, 72]",2
event,original_64_mean_subtracted,1.5,"[75, 65, 69]",33,1,1.1604860884798693,"[77, 49, 82]",0
event,original_64_mean_subtracted,1.5,"[75, 65, 69]",33,2,1.0553456165925392,"[78, 49, 82]",0
event,original_64_mean_subtracted,1.5,"[75, 65, 69]",33,3,1.0483660990616985,"[80, 49, 78]",0
event,original_64_mean_subtracted,1.5,"[75, 65, 69]",33,4,1.053283412813328,"[78, 49, 81]",0
event,original_64_mean_subtracted,1.5,"[75, 65, 69]",33,5,0.9966285162100622,"[91, 49, 65]",0
event,original_64_mean_subtracted,1.5,"[65, 68, 56]",17,0,0.9774865746833917,"[72, 76, 64]",0
event,original_64_mean_subtracted,1.5,"[65, 68, 56]",17,1,0.7557444082767695,"[59, 70, 60]",2
event,original_64_mean_subtracted,1.5,"[65, 68, 56]",17,2,0.6837304223372133,"[57, 68, 48]",0
event,original_64_mean_subtracted,1.5,"[65, 68, 56]",17,3,0.7159352858842095,"[57, 70, 48]",0
event,original_64_mean_subtracted,1.5,"[65, 68, 56]",17,4,0.6998199407657067,"[57, 70, 48]",0
event,original_64_mean_subtracted,1.5,"[65, 68, 56]",17,5,0.6730116891707422,"[57, 68, 48]",0
event,original_64_mean_subtracted,1.5,"[65, 68, 56]",25,0,1.0628033587781247,"[72, 80, 66]",0
event,original_64_mean_subtracted,1.5,"[65, 68, 56]",25,1,0.887358104470227,"[53, 74, 44]",0
event,original_64_mean_subtracted,1.5,"[65, 68, 56]",25,2,0.8537920950193983,"[53, 73, 44]",0
event,original_64_mean_subtracted,1.5,"[65, 68, 56]",25,3,0.8788539460314043,"[53, 74, 44]",0
event,original_64_mean_subtracted,1.5,"[65, 68, 56]",25,4,0.8683196742223297,"[53, 74, 44]",0
event,original_64_mean_subtracted,1.5,"[65, 68, 56]",25,5,0.843406281186208,"[53, 73, 44]",0
event,original_64_mean_subtracted,1.5,"[65, 68, 56]",33,0,1.2100269811788424,"[81, 65, 40]",0
event,original_64_mean_subtracted,1.5,"[65, 68, 56]",33,1,1.0993085154946287,"[81, 65, 40]",0
event,original_64_mean_subtracted,1.5,"[65, 68, 56]",33,2,1.0020843928586727,"[49, 78, 40]",0
event,original_64_mean_subtracted,1.5,"[65, 68, 56]",33,3,1.0620163699787266,"[81, 65, 40]",0
event,original_64_mean_subtracted,1.5,"[65, 68, 56]",33,4,1.0251907641505427,"[81, 65, 40]",0
event,original_64_mean_subtracted,1.5,"[65, 68, 56]",33,5,0.9891482039149704,"[49, 77, 40]",0
event,original_64_mean_subtracted,1.5,"[50, 55, 55]",17,0,0.8481266489266028,"[54, 63, 47]",0
event,original_64_mean_subtracted,1.5,"[50, 55, 55]",17,1,0.7604556563277669,"[54, 63, 47]",0
event,original_64_mean_subtracted,1.5,"[50, 55, 55]",17,2,0.7093488238677045,"[42, 63, 47]",0
event,original_64_mean_subtracted,1.5,"[50, 55, 55]",17,3,0.7436241246147174,"[55, 63, 47]",0
event,original_64_mean_subtracted,1.5,"[50, 55, 55]",17,4,0.7167513811089331,"[56, 63, 47]",0
event,original_64_mean_subtracted,1.5,"[50, 55, 55]",17,5,0.7078450517025455,"[42, 63, 47]",0
event,original_64_mean_subtracted,1.5,"[50, 55, 55]",25,0,0.9942467084297265,"[59, 58, 43]",0
event,original_64_mean_subtracted,1.5,"[50, 55, 55]",25,1,0.9162542677045133,"[38, 46, 43]",0
event,original_64_mean_subtracted,1.5,"[50, 55, 55]",25,2,0.8980309030564645,"[38, 67, 43]",0
event,original_64_mean_subtracted,1.5,"[50, 55, 55]",25,3,0.8948031642629461,"[38, 67, 43]",0
event,original_64_mean_subtracted,1.5,"[50, 55, 55]",25,4,0.9005726398141727,"[38, 67, 43]",0
event,original_64_mean_subtracted,1.5,"[50, 55, 55]",25,5,0.8940103948147059,"[38, 67, 43]",0
event,original_64_mean_subtracted,1.5,"[50, 55, 55]",33,0,1.2741177063590192,"[37, 44, 39]",0
event,original_64_mean_subtracted,1.5,"[50, 55, 55]",33,1,1.1766973529395726,"[36, 44, 39]",0
event,original_64_mean_subtracted,1.5,"[50, 55, 55]",33,2,1.1477896717871934,"[34, 71, 39]",0
event,original_64_mean_subtracted,1.5,"[50, 55, 55]",33,3,1.1475178624775575,"[34, 71, 39]",0
event,original_64_mean_subtracted,1.5,"[50, 55, 55]",33,4,1.1485787672131036,"[34, 71, 39]",0
event,original_64_mean_subtracted,1.5,"[50, 55, 55]",33,5,1.1343162573740464,"[34, 71, 39]",0
event,original_64_mean_subtracted,1.5,"[81, 73, 52]",17,0,1.1242217441082927,"[86, 69, 44]",0
event,original_64_mean_subtracted,1.5,"[81, 73, 52]",17,1,0.9674350396316619,"[85, 69, 44]",0
event,original_64_mean_subtracted,1.5,"[81, 73, 52]",17,2,0.8639619355644228,"[82, 65, 44]",0
event,original_64_mean_subtracted,1.5,"[81, 73, 52]",17,3,0.9310706557702441,"[84, 68, 44]",0
event,original_64_mean_subtracted,1.5,"[81, 73, 52]",17,4,0.8870366122198847,"[83, 68, 44]",0
event,original_64_mean_subtracted,1.5,"[81, 73, 52]",17,5,0.8219103317293742,"[83, 67, 44]",0
event,original_64_mean_subtracted,1.5,"[81, 73, 52]",25,0,1.36804873095104,"[93, 67, 41]",0
event,original_64_mean_subtracted,1.5,"[81, 73, 52]",25,1,1.2085673584460868,"[93, 65, 40]",0
event,original_64_mean_subtracted,1.5,"[81, 73, 52]",25,2,1.0899211839673528,"[93, 67, 40]",0
event,original_64_mean_subtracted,1.5,"[81, 73, 52]",25,3,1.1420616594182167,"[93, 65, 40]",0
event,original_64_mean_subtracted,1.5,"[81, 73, 52]",25,4,1.1178247548206193,"[93, 66, 40]",0
event,original_64_mean_subtracted,1.5,"[81, 73, 52]",25,5,1.0260469230190075,"[93, 66, 40]",0
event,original_64_mean_subtracted,1.5,"[81, 73, 52]",33,0,1.4807221939311397,"[97, 57, 36]",0
event,original_64_mean_subtracted,1.5,"[81, 73, 52]",33,1,1.3732796053914715,"[97, 57, 36]",0
event,original_64_mean_subtracted,1.5,"[81, 73, 52]",33,2,1.2369545210491697,"[97, 57, 36]",0
event,original_64_mean_subtracted,1.5,"[81, 73, 52]",33,3,1.3176497015427031,"[97, 57, 36]",0
event,original_64_mean_subtracted,1.5,"[81, 73, 52]",33,4,1.2880667065967066,"[97, 57, 36]",0
event,original_64_mean_subtracted,1.5,"[81, 73, 52]",33,5,1.1979410203736758,"[97, 57, 36]",0
event,original_64_mean_subtracted,1.5,"[47, 79, 75]",17,0,0.7972305107530632,"[55, 73, 68]",0
event,original_64_mean_subtracted,1.5,"[47, 79, 75]",17,1,0.689364597053464,"[55, 75, 70]",0
event,original_64_mean_subtracted,1.5,"[47, 79, 75]",17,2,0.595409821075163,"[55, 76, 70]",0
event,original_64_mean_subtracted,1.5,"[47, 79, 75]",17,3,0.6332692571945242,"[55, 75, 70]",0
event,original_64_mean_subtracted,1.5,"[47, 79, 75]",17,4,0.6189429409124876,"[55, 75, 70]",0
event,original_64_mean_subtracted,1.5,"[47, 79, 75]",17,5,0.5529027332467126,"[55, 76, 70]",0
event,original_64_mean_subtracted,1.5,"[47, 79, 75]",25,0,0.8881478372936187,"[49, 91, 73]",0
event,original_64_mean_subtracted,1.5,"[47, 79, 75]",25,1,0.8113525043202773,"[59, 78, 69]",0
event,original_64_mean_subtracted,1.5,"[47, 79, 75]",25,2,0.7245267378355921,"[59, 78, 69]",0
event,original_64_mean_subtracted,1.5,"[47, 79, 75]",25,3,0.7680613087457832,"[59, 78, 69]",0
event,original_64_mean_subtracted,1.5,"[47, 79, 75]",25,4,0.7553675990715477,"[59, 78, 69]",0
event,original_64_mean_subtracted,1.5,"[47, 79, 75]",25,5,0.6915435544356472,"[59, 78, 69]",0
event,original_64_mean_subtracted,1.5,"[47, 79, 75]",33,0,0.9489362979655881,"[50, 94, 72]",1
event,original_64_mean_subtracted,1.5,"[47, 79, 75]",33,1,0.8587930775708755,"[31, 95, 59]",0
event,original_64_mean_subtracted,1.5,"[47, 79, 75]",33,2,0.7942623455584396,"[31, 95, 59]",0
event,original_64_mean_subtracted,1.5,"[47, 79, 75]",33,3,0.8148909530107128,"[31, 95, 59]",0
event,original_64_mean_subtracted,1.5,"[47, 79, 75]",33,4,0.8109371811674305,"[31, 95, 59]",0
event,original_64_mean_subtracted,1.5,"[47, 79, 75]",33,5,0.7621417948562129,"[31, 95, 59]",0
central,original_64_mean_subtracted,2.0,64_64_64,32,0,1.2345824789283133,"[79, 48, 79]",0
central,original_64_mean_subtracted,2.0,64_64_64,32,1,1.0869823765683988,"[79, 48, 79]",0
central,original_64_mean_subtracted,2.0,64_64_64,32,2,0.9725317243084417,"[79, 48, 79]",0
central,original_64_mean_subtracted,2.0,64_64_64,32,3,0.9360294306685769,"[79, 49, 79]",0
central,original_64_mean_subtracted,2.0,64_64_64,32,4,0.9520291380554189,"[79, 48, 79]",0
central,original_64_mean_subtracted,2.0,64_64_64,32,5,0.8350141712645748,"[79, 48, 79]",0
central,original_64_mean_subtracted,2.0,64_64_64,48,0,1.4546031207451233,"[75, 48, 83]",4
central,original_64_mean_subtracted,2.0,64_64_64,48,1,1.2759733450423685,"[40, 87, 40]",0
central,original_64_mean_subtracted,2.0,64_64_64,48,2,1.1719615760248259,"[40, 86, 40]",0
central,original_64_mean_subtracted,2.0,64_64_64,48,3,1.245727612392597,"[40, 87, 40]",0
central,original_64_mean_subtracted,2.0,64_64_64,48,4,1.2144416825547133,"[40, 87, 40]",0
central,original_64_mean_subtracted,2.0,64_64_64,48,5,1.1614895915245484,"[40, 85, 40]",0
central,original_64_mean_subtracted,2.0,64_64_64,64,0,2.0890644187301164,"[32, 82, 32]",0
central,original_64_mean_subtracted,2.0,64_64_64,64,1,1.9566019575931297,"[32, 83, 32]",0
central,original_64_mean_subtracted,2.0,64_64_64,64,2,1.8708066250302249,"[32, 85, 32]",0
central,original_64_mean_subtracted,2.0,64_64_64,64,3,1.9434793456787725,"[32, 83, 32]",0
central,original_64_mean_subtracted,2.0,64_64_64,64,4,1.9025348087151281,"[32, 84, 32]",0
central,original_64_mean_subtracted,2.0,64_64_64,64,5,1.860727723718706,"[32, 85, 32]",0
event,original_64_mean_subtracted,2.0,"[56, 53, 83]",17,0,1.2375061984238642,"[56, 53, 83]",8
event,original_64_mean_subtracted,2.0,"[56, 53, 83]",17,1,0.9357268068524737,"[55, 50, 84]",5
event,original_64_mean_subtracted,2.0,"[56, 53, 83]",17,2,0.7879955733277917,"[48, 49, 91]",0
event,original_64_mean_subtracted,2.0,"[56, 53, 83]",17,3,0.854868612960155,"[53, 50, 84]",5
event,original_64_mean_subtracted,2.0,"[56, 53, 83]",17,4,0.814898138986177,"[48, 51, 91]",0
event,original_64_mean_subtracted,2.0,"[56, 53, 83]",17,5,0.7635355298288423,"[48, 49, 90]",0
event,original_64_mean_subtracted,2.0,"[56, 53, 83]",25,0,1.2375061984238642,"[56, 53, 83]",12
event,original_64_mean_subtracted,2.0,"[56, 53, 83]",25,1,0.9988010646445624,"[44, 54, 92]",0
event,original_64_mean_subtracted,2.0,"[56, 53, 83]",25,2,0.8956619063343159,"[44, 54, 94]",0
event,original_64_mean_subtracted,2.0,"[56, 53, 83]",25,3,0.9151511726498016,"[44, 53, 92]",0
event,original_64_mean_subtracted,2.0,"[56, 53, 83]",25,4,0.908143285307223,"[44, 54, 93]",0
event,original_64_mean_subtracted,2.0,"[56, 53, 83]",25,5,0.8252003241609971,"[44, 53, 94]",0
event,original_64_mean_subtracted,2.0,"[56, 53, 83]",33,0,1.297723429222333,"[72, 59, 98]",0
event,original_64_mean_subtracted,2.0,"[56, 53, 83]",33,1,1.0035513536601295,"[72, 58, 97]",0
event,original_64_mean_subtracted,2.0,"[56, 53, 83]",33,2,0.8992604416213333,"[43, 54, 94]",3
event,original_64_mean_subtracted,2.0,"[56, 53, 83]",33,3,0.9156031680212215,"[43, 54, 92]",3
event,original_64_mean_subtracted,2.0,"[56, 53, 83]",33,4,0.910124393851972,"[43, 54, 93]",3
event,original_64_mean_subtracted,2.0,"[56, 53, 83]",33,5,0.8252003241609971,"[44, 53, 94]",4
event,original_64_mean_subtracted,2.0,"[82, 49, 72]",17,0,1.3053679295615137,"[81, 48, 78]",2
event,original_64_mean_subtracted,2.0,"[82, 49, 72]",17,1,1.094256189445112,"[78, 48, 80]",0
event,original_64_mean_subtracted,2.0,"[82, 49, 72]",17,2,0.9872952447748221,"[80, 46, 79]",1
event,original_64_mean_subtracted,2.0,"[82, 49, 72]",17,3,1.0084448110767186,"[90, 47, 64]",0
event,original_64_mean_subtracted,2.0,"[82, 49, 72]",17,4,1.001355652121492,"[90, 47, 64]",0
event,original_64_mean_subtracted,2.0,"[82, 49, 72]",17,5,0.9444992842441989,"[90, 47, 64]",0
